Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Matriculados;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;5;ANTIOQUIA;5579;PUERTO BERRIO;1;HOMBRE;2016;1;1;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;8;ATLANTICO;8001;BARRANQUILLA;1;HOMBRE;2016;1;46;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;8;ATLANTICO;8001;BARRANQUILLA;1;HOMBRE;2016;2;34;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;8;ATLANTICO;8001;BARRANQUILLA;2;MUJER;2016;1;40;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;8;ATLANTICO;8001;BARRANQUILLA;2;MUJER;2016;2;34;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;1;HOMBRE;2016;1;34;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;1;HOMBRE;2016;2;8;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;2;MUJER;2016;1;67;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;2;MUJER;2016;2;28;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;17;CALDAS;17001;MANIZALES;1;HOMBRE;2016;1;8;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;17;CALDAS;17001;MANIZALES;2;MUJER;2016;1;8;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;19;CAUCA;19001;POPAYAN;1;HOMBRE;2016;2;3;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;19;CAUCA;19001;POPAYAN;2;MUJER;2016;2;3;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;20;CESAR;20238;EL COPEY;1;HOMBRE;2016;2;4;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;20;CESAR;20238;EL COPEY;2;MUJER;2016;2;1;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;23;CORDOBA;23660;SAHAGUN;1;HOMBRE;2016;2;2;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;23;CORDOBA;23660;SAHAGUN;2;MUJER;2016;2;1;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;23;CORDOBA;23670;SAN ANDRES DE SOTAV;1;HOMBRE;2016;2;1;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;47;MAGDALENA;47001;SANTA MARTA;1;HOMBRE;2016;2;5;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;47;MAGDALENA;47001;SANTA MARTA;2;MUJER;2016;2;3;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;47;MAGDALENA;47551;PIVIJAY;2;MUJER;2016;1;1;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;47;MAGDALENA;47555;PLATO;2;MUJER;2016;2;2;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;50;META;50001;VILLAVICENCIO;1;HOMBRE;2016;1;14;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;50;META;50001;VILLAVICENCIO;1;HOMBRE;2016;2;3;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;50;META;50001;VILLAVICENCIO;2;MUJER;2016;1;15;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;52;NARINIO;52001;PASTO;1;HOMBRE;2016;1;11;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;52;NARINIO;52001;PASTO;1;HOMBRE;2016;2;5;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;52;NARINIO;52001;PASTO;2;MUJER;2016;1;9;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;52;NARINIO;52001;PASTO;2;MUJER;2016;2;4;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;54;NORTE DE SANTANDER;54001;CUCUTA;1;HOMBRE;2016;1;17;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;54;NORTE DE SANTANDER;54001;CUCUTA;1;HOMBRE;2016;2;18;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;54;NORTE DE SANTANDER;54001;CUCUTA;2;MUJER;2016;1;28;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;54;NORTE DE SANTANDER;54001;CUCUTA;2;MUJER;2016;2;17;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;54;NORTE DE SANTANDER;54498;OCA?A;1;HOMBRE;2016;1;1;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;63;QUINDIO;63001;ARMENIA;1;HOMBRE;2016;2;4;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;63;QUINDIO;63001;ARMENIA;2;MUJER;2016;2;4;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;66;RISARALDA;66001;PEREIRA;1;HOMBRE;2016;1;27;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;66;RISARALDA;66001;PEREIRA;1;HOMBRE;2016;2;7;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;66;RISARALDA;66001;PEREIRA;2;MUJER;2016;1;29;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;66;RISARALDA;66001;PEREIRA;2;MUJER;2016;2;7;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;1;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;68;SANTANDER;68190;CIMITARRA;2;MUJER;2016;2;6;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;68;SANTANDER;68575;PUERTO WILCHES;2;MUJER;2016;1;1;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;70;SUCRE;70001;SINCELEJO;1;HOMBRE;2016;1;27;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;70;SUCRE;70001;SINCELEJO;1;HOMBRE;2016;2;12;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;70;SUCRE;70001;SINCELEJO;2;MUJER;2016;1;24;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;70;SUCRE;70001;SINCELEJO;2;MUJER;2016;2;16;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;70;SUCRE;70429;MAJAGUAL;1;HOMBRE;2016;2;1;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;73;TOLIMA;73001;IBAGUE;1;HOMBRE;2016;1;6;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;73;TOLIMA;73001;IBAGUE;1;HOMBRE;2016;2;14;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;73;TOLIMA;73001;IBAGUE;2;MUJER;2016;1;6;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;73;TOLIMA;73001;IBAGUE;2;MUJER;2016;2;12;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;73;TOLIMA;73616;RIOBLANCO;1;HOMBRE;2016;2;3;;;;;;;;
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;12765;ESPECIALIZACION EN GERENCIA INFORMATICA;2;POSGRADO;1;Especialización Universitaria;2;Distancia (tradicional);8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;;;;;;;73;TOLIMA;73616;RIOBLANCO;2;MUJER;2016;2;22;;;;;;;;
