Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Inscritos
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;88;MAESTRIA EN SALUD PUBLICA;2;Posgrado;2;Maestría;1;Presencial;4;Ciencias de la Salud;450;Salud Pública;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;23
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;89;MAESTRIA EN ENFERMERIA;2;Posgrado;2;Maestría;1;Presencial;4;Ciencias de la Salud;441;Enfermería;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;9
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;90;MAESTRÍA EN SOCIOLOGÍA;2;Posgrado;2;Maestría;1;Presencial;5;Ciencias Sociales y Humanas;569;Sociología, Trabajo Social y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;20
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;92;MAESTRIA EN FILOSOFIA;2;Posgrado;2;Maestría;1;Presencial;5;Ciencias Sociales y Humanas;568;Filosofía, Teología y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;17
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;96;MAESTRÍA EN INGENIERÍA - INGENIERÍA QUÍMICA;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;832;Ingeniería Química y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;12
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;98;MAESTRIA EN INGENIERIA - INGENIERIA DE MATERIALES Y PROCESOS;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;826;Ingeniería de Minas, Metalurgía y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;14
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;103;MAESTRÍA EN URBANISMO;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;818;Arquitectura;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;32
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;104;MAESTRIA EN CIENCIAS - ESTADISTICA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;937;Matemáticas, Estadística y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;38
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;105;MAESTRÍA EN CIENCIAS - FÍSICA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;935;Física;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;18
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;106;MAESTRÍA EN CIENCIAS -  MICROBIOLOGÍA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;934;Biología, Microbiología y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;6
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;107;MAESTRIA EN CIENCIAS - MATEMATICAS;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;937;Matemáticas, Estadística y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;15
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;108;MAESTRIA EN CIENCIAS - QUIMICA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;939;Química y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;19
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;109;MAESTRIA EN CIENCIAS - FARMACOLOGIA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;939;Química y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;7
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;110;DOCTORADO EN FILOSOFIA;2;Posgrado;3;Doctorado;1;Presencial;5;Ciencias Sociales y Humanas;568;Filosofía, Teología y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;3
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;111;DOCTORADO EN CIENCIAS - QUIMICA;2;Posgrado;3;Doctorado;1;Presencial;9;Matemáticas y Ciencias Naturales;939;Química y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;3
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;112;DOCTORADO EN CIENCIAS - FISICA;2;Posgrado;3;Doctorado;1;Presencial;9;Matemáticas y Ciencias Naturales;935;Física;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;7
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;2449;MAESTRIA EN CIENCIAS - BIOLOGIA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;934;Biología, Microbiología y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;12
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;2603;MAESTRIA EN CIENCIAS - BIOQUIMICA;2;Posgrado;2;Maestría;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;2604;DOCTORADO EN CIENCIAS-MATEMÁTICAS;2;Posgrado;3;Doctorado;1;Presencial;9;Matemáticas y Ciencias Naturales;937;Matemáticas, Estadística y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;6
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;2605;ESPECIALIZACIÓN EN DERECHO DE FAMILIA;2;Posgrado;1;Especialización Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;8
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;2606;ESPECIALIDAD EN ONCOHEMATOLOGIA PEDIATRICA;2;Posgrado;10;Especialización Médico Quirúrgica;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;14
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;3101;MUSICA INSTRUMENTAL;1;Pregrado;6;Universitaria;1;Presencial;2;Bellas Artes;28;Música;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;1
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;3102;FONOAUDIOLOGIA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;442;Terapias;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;4
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;3103;GEOGRAFIA;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;562;Geografía e Historía;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;3140;CIENCIA POLÍTICA;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;556;Ciencia Política y Relaciones Internacionales;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;3909;MAESTRIA EN ANTROPOLOGIA;2;Posgrado;2;Maestría;1;Presencial;5;Ciencias Sociales y Humanas;553;Antropología y Artes Liberales;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;28
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;3992;ESPECIALIDAD EN REHABILITACION ORAL;2;Posgrado;1;Especialización Universitaria;1;Presencial;4;Ciencias de la Salud;447;Odontología;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;9
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;4063;MAESTRIA EN CIENCIAS ECONOMICAS;2;Posgrado;2;Maestría;1;Presencial;6;Economía, Administración, Contaduría y Afines;611;Economía;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;44
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16884;MAESTRÍA EN CIENCIAS AGRARIAS;2;Posgrado;2;Maestría;1;Presencial;1;Agronomía, Veterinaria y Afines;11;Agronomía;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;22
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16887;DOCTORADO EN CIENCIAS AGROPECUARIAS - AREA AGRARIA;2;Posgrado;3;Doctorado;1;Presencial;1;Agronomía, Veterinaria y Afines;11;Agronomía;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;4
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16890;MAESTRIA EN CONSTRUCCION;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;818;Arquitectura;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;49
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16891;MAESTRIA EN HABITAT;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;818;Arquitectura;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;8
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16939;INGENIERIA MECATRONICA;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;831;Ingeniería Mecánica y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16940;INGENIERIA INDUSTRIAL;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;830;Ingeniería Industrial y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;1
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16941;INGENIERIA ELECTRONICA;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;829;Ingeniería Electrónica, Telecomunicaciones y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16943;ESPECIALIDAD EN ANATOMOPATOLOGIA VETERINARIA;2;Posgrado;1;Especialización Universitaria;1;Presencial;1;Agronomía, Veterinaria y Afines;13;Medicina Veterinaria;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16946;ESPECIALIDAD EN CIRUGIA ORAL Y MAXILOFACIAL;2;Posgrado;1;Especialización Universitaria;1;Presencial;4;Ciencias de la Salud;447;Odontología;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;39
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16947;ESPECIALIZACION EN DERECHO CONSTITUCIONAL;2;Posgrado;1;Especialización Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;34
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16949;ESPECIALIDAD EN INFECTOLOGIA;2;Posgrado;10;Especialización Médico Quirúrgica;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;10
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16950;ESPECIALIZACIÓN EN INSTITUCIONES JURÍDICO-PROCESALES;2;Posgrado;1;Especialización Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;43
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16952;ESPECIALIDAD EN MEDICINA AEROESPACIAL;2;Posgrado;10;Especialización Médico Quirúrgica;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;13
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16953;ESPECIALIDAD EN MEDICINA FORENSE;2;Posgrado;10;Especialización Médico Quirúrgica;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;4
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16954;ESPECIALIDAD EN NEUROPEDIATRIA;2;Posgrado;10;Especialización Médico Quirúrgica;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;11
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;16955;ESPECIALIDAD EN HEMATOLOGIA;2;Posgrado;10;Especialización Médico Quirúrgica;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;11
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;17906;MAESTRÍA EN ADMINISTRACIÓN;2;Posgrado;2;Maestría;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;76
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19892;DOCTORADO EN CIENCIAS - BIOLOGIA;2;Posgrado;3;Doctorado;1;Presencial;9;Matemáticas y Ciencias Naturales;934;Biología, Microbiología y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;6
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19894;DOCTORADO EN CIENCIAS FARMACEUTICAS;2;Posgrado;3;Doctorado;1;Presencial;9;Matemáticas y Ciencias Naturales;939;Química y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;1
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19895;DOCTORADO EN CIENCIAS ECONOMICAS;2;Posgrado;3;Doctorado;1;Presencial;6;Economía, Administración, Contaduría y Afines;611;Economía;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;8
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19897;DOCTORADO EN ENFERMERIA;2;Posgrado;3;Doctorado;1;Presencial;4;Ciencias de la Salud;441;Enfermería;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19899;DOCTORADO EN SALUD PUBLICA;2;Posgrado;3;Doctorado;1;Presencial;4;Ciencias de la Salud;450;Salud Pública;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;9
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19900;DOCTORADO EN CIENCIAS - SALUD ANIMAL O PRODUCCION ANIMAL;2;Posgrado;3;Doctorado;1;Presencial;1;Agronomía, Veterinaria y Afines;13;Medicina Veterinaria;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19901;MAESTRIA EN CIENCIAS - ASTRONOMIA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;935;Física;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19902;MAESTRIA EN CIENCIAS - GEOLOGIA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;936;Geología y Otros Programas de Ciencias Naturales;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;22
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19903;MAESTRÍA EN CIENCIAS - METEOROLOGÍA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;936;Geología y Otros Programas de Ciencias Naturales;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;9
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19904;MAESTRIA EN CIENCIAS FARMACEUTICAS;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;939;Química y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;4
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19905;MAESTRIA EN CIENCIAS - GEOFISICA;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y Ciencias Naturales;935;Física;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;28
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19907;MAESTRIA EN PSICOLOGIA;2;Posgrado;2;Maestría;1;Presencial;5;Ciencias Sociales y Humanas;566;Psicología;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;17
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19909;MAESTRÍA EN MEDIO AMBIENTE Y DESARROLLO;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;820;Ingeniería Ambiental, Sanitaria y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;37
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19910;MAESTRÍA EN DERECHO;2;Posgrado;2;Maestría;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;26
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19911;MAESTRIA EN INGENIERIA - AUTOMATIZACION INDUSTRIAL;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;829;Ingeniería Electrónica, Telecomunicaciones y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;34
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19913;MAESTRIA EN INGENIERIA - TELECOMUNICACIONES;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;829;Ingeniería Electrónica, Telecomunicaciones y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;16
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19914;MAESTRIA EN INGENIERIA -INGENIERIA AGRICOLA;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;822;Ingeniería Agrícola, Forestal y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;3
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19915;MAESTRIA EN BIOQUIMICA;2;Posgrado;2;Maestría;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;1
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19916;MAESTRIA EN DISCAPACIDAD E INCLUSION SOCIAL;2;Posgrado;2;Maestría;1;Presencial;4;Ciencias de la Salud;442;Terapias;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;1
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19917;MAESTRIA EN FISIOLOGIA;2;Posgrado;2;Maestría;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;20
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19918;MAESTRIA EN INFECCIONES Y SALUD EN EL TROPICO;2;Posgrado;2;Maestría;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19919;MAESTRIA EN TOXICOLOGIA;2;Posgrado;2;Maestría;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;2
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19930;MAESTRIA EN GEOMATICA;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;833;Otras Ingenierías;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;12
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;19963;ESPECIALIDAD EN PERINATOLOGIA Y NEONATOLOGIA;2;Posgrado;10;Especialización Médico Quirúrgica;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;11;Bogotá D.C;11001;Bogota;1;HOMBRE;2016;1;6
